year,artist,song,track_id,rank,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
2015,Breaking Benjamin,Angels Fall,2D9BrlpeyjXF0vli2dYQ5V,58,0.000868,https://api.spotify.com/v1/audio-analysis/2D9BrlpeyjXF0vli2dYQ5V,0.4,228867.0,0.886,2D9BrlpeyjXF0vli2dYQ5V,0.000211,7.0,0.122,-5.078,1.0,0.0521,195.958,4.0,https://api.spotify.com/v1/tracks/2D9BrlpeyjXF0vli2dYQ5V,audio_features,spotify:track:2D9BrlpeyjXF0vli2dYQ5V,0.406
2015,Pop Evil,Footsteps,47StfXJOnGLhYfMEWgoTiX,59,0.0139,https://api.spotify.com/v1/audio-analysis/47StfXJOnGLhYfMEWgoTiX,0.641,262107.0,0.732,47StfXJOnGLhYfMEWgoTiX,2.61e-06,5.0,0.062,-7.57,1.0,0.0795,92.057,4.0,https://api.spotify.com/v1/tracks/47StfXJOnGLhYfMEWgoTiX,audio_features,spotify:track:47StfXJOnGLhYfMEWgoTiX,0.763
2015,Bleachers,Rollercoaster,5L95vS64rG1YMIFm1hLjyZ,60,0.00205,https://api.spotify.com/v1/audio-analysis/5L95vS64rG1YMIFm1hLjyZ,0.421,188867.0,0.79,5L95vS64rG1YMIFm1hLjyZ,0.000309,10.0,0.148,-6.227,1.0,0.0538,162.024,4.0,https://api.spotify.com/v1/tracks/5L95vS64rG1YMIFm1hLjyZ,audio_features,spotify:track:5L95vS64rG1YMIFm1hLjyZ,0.279
2015,twenty one pilots,Lane Boy,2P61EK6DMGyVyssLWS4fKy,61,0.0573,https://api.spotify.com/v1/audio-analysis/2P61EK6DMGyVyssLWS4fKy,0.616,253093.0,0.811,2P61EK6DMGyVyssLWS4fKy,1.57e-05,7.0,0.0566,-4.804,1.0,0.0626,159.929,4.0,https://api.spotify.com/v1/tracks/2P61EK6DMGyVyssLWS4fKy,audio_features,spotify:track:2P61EK6DMGyVyssLWS4fKy,0.913
2015,Highly Suspect,Lydia,7yoBjKO6cCnK3zV8gr1k4e,62,0.00933,https://api.spotify.com/v1/audio-analysis/7yoBjKO6cCnK3zV8gr1k4e,0.417,242560.0,0.706,7yoBjKO6cCnK3zV8gr1k4e,0.000572,6.0,0.474,-4.652,0.0,0.0945,127.884,4.0,https://api.spotify.com/v1/tracks/7yoBjKO6cCnK3zV8gr1k4e,audio_features,spotify:track:7yoBjKO6cCnK3zV8gr1k4e,0.512
2015,twenty one pilots,Heavydirtysoul,7i9763l5SSfOnqZ35VOcfy,63,0.00397,https://api.spotify.com/v1/audio-analysis/7i9763l5SSfOnqZ35VOcfy,0.613,234813.0,0.873,7i9763l5SSfOnqZ35VOcfy,0.00111,7.0,0.367,-6.376,0.0,0.0449,129.989,4.0,https://api.spotify.com/v1/tracks/7i9763l5SSfOnqZ35VOcfy,audio_features,spotify:track:7i9763l5SSfOnqZ35VOcfy,0.392
2015,Bring Me The Horizon,Drown,6o39Ln9118FKTMbM4BvcEy,64,0.000102,https://api.spotify.com/v1/audio-analysis/6o39Ln9118FKTMbM4BvcEy,0.405,222093.0,0.94,6o39Ln9118FKTMbM4BvcEy,2.79e-05,1.0,0.719,-3.103,0.0,0.0844,143.126,4.0,https://api.spotify.com/v1/tracks/6o39Ln9118FKTMbM4BvcEy,audio_features,spotify:track:6o39Ln9118FKTMbM4BvcEy,0.24
2015,Hozier,Work Song,5TgEJ62DOzBpGxZ7WRsrqb,65,0.749,https://api.spotify.com/v1/audio-analysis/5TgEJ62DOzBpGxZ7WRsrqb,0.531,229720.0,0.363,5TgEJ62DOzBpGxZ7WRsrqb,0.0,10.0,0.112,-7.672,1.0,0.0608,121.412,4.0,https://api.spotify.com/v1/tracks/5TgEJ62DOzBpGxZ7WRsrqb,audio_features,spotify:track:5TgEJ62DOzBpGxZ7WRsrqb,0.259
2015,Hozier,From Eden,5aRZk9oWIYUB5alrTs8TTV,66,0.584,https://api.spotify.com/v1/audio-analysis/5aRZk9oWIYUB5alrTs8TTV,0.399,283467.0,0.673,5aRZk9oWIYUB5alrTs8TTV,2.44e-05,0.0,0.118,-5.506,1.0,0.0509,142.255,5.0,https://api.spotify.com/v1/tracks/5aRZk9oWIYUB5alrTs8TTV,audio_features,spotify:track:5aRZk9oWIYUB5alrTs8TTV,0.285
2015,Panic! At The Disco,Victorious,6od5hFv9IT5JHc7NEF9HRv,67,0.00205,https://api.spotify.com/v1/audio-analysis/6od5hFv9IT5JHc7NEF9HRv,0.57,178600.0,0.865,6od5hFv9IT5JHc7NEF9HRv,0.0,8.0,0.404,-4.518,1.0,0.0472,110.01,4.0,https://api.spotify.com/v1/tracks/6od5hFv9IT5JHc7NEF9HRv,audio_features,spotify:track:6od5hFv9IT5JHc7NEF9HRv,0.691
2015,twenty one pilots,The Judge,1lguQJjlNrIOoOylYVZN3M,68,0.177,https://api.spotify.com/v1/audio-analysis/1lguQJjlNrIOoOylYVZN3M,0.423,297760.0,0.797,1lguQJjlNrIOoOylYVZN3M,0.0,0.0,0.137,-4.659,1.0,0.124,82.617,4.0,https://api.spotify.com/v1/tracks/1lguQJjlNrIOoOylYVZN3M,audio_features,spotify:track:1lguQJjlNrIOoOylYVZN3M,0.592
2015,Foo Fighters,Congregation,40cLVGkjzcZ5FJ3vHkXB0e,69,5.61e-05,https://api.spotify.com/v1/audio-analysis/40cLVGkjzcZ5FJ3vHkXB0e,0.405,311907.0,0.91,40cLVGkjzcZ5FJ3vHkXB0e,2.63e-05,2.0,0.0652,-5.441,1.0,0.0428,151.915,4.0,https://api.spotify.com/v1/tracks/40cLVGkjzcZ5FJ3vHkXB0e,audio_features,spotify:track:40cLVGkjzcZ5FJ3vHkXB0e,0.575
