year,artist,song,track_id,rank,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
2015,Romeo Santos,Amigo,4n82bvvKnaCSbM0pXWbR1S,78,0.189,https://api.spotify.com/v1/audio-analysis/4n82bvvKnaCSbM0pXWbR1S,0.826,231587.0,0.753,4n82bvvKnaCSbM0pXWbR1S,0.0,11.0,0.23,-4.514,0.0,0.0482,135.038,4.0,https://api.spotify.com/v1/tracks/4n82bvvKnaCSbM0pXWbR1S,audio_features,spotify:track:4n82bvvKnaCSbM0pXWbR1S,0.866
2015,Victor Manuelle,Que Suenen Los Tambores,7mvgoSoN2klG8M68WZLrYq,80,0.365,https://api.spotify.com/v1/audio-analysis/7mvgoSoN2klG8M68WZLrYq,0.524,272680.0,0.782,7mvgoSoN2klG8M68WZLrYq,0.0,8.0,0.111,-3.219,1.0,0.209,182.149,4.0,https://api.spotify.com/v1/tracks/7mvgoSoN2klG8M68WZLrYq,audio_features,spotify:track:7mvgoSoN2klG8M68WZLrYq,0.812
2015,Romeo Santos,7 Dias,3sTVMGhTdyyLM67WyYhYMB,82,0.417,https://api.spotify.com/v1/audio-analysis/3sTVMGhTdyyLM67WyYhYMB,0.854,253200.0,0.751,3sTVMGhTdyyLM67WyYhYMB,3.01e-06,6.0,0.0894,-5.243,1.0,0.0301,125.011,4.0,https://api.spotify.com/v1/tracks/3sTVMGhTdyyLM67WyYhYMB,audio_features,spotify:track:3sTVMGhTdyyLM67WyYhYMB,0.925
2015,Alejandro Sanz,Un Zombie A La Intemperie,5JpfypdAtTwa8xK1Coh29B,83,0.391,https://api.spotify.com/v1/audio-analysis/5JpfypdAtTwa8xK1Coh29B,0.349,301116.0,0.568,5JpfypdAtTwa8xK1Coh29B,0.0,9.0,0.134,-6.706,1.0,0.0804,84.001,4.0,https://api.spotify.com/v1/tracks/5JpfypdAtTwa8xK1Coh29B,audio_features,spotify:track:5JpfypdAtTwa8xK1Coh29B,0.301
2015,Grupo Maximo Grado,Unas Heladas,4Okwr0mSxiEoSdtXx466V0,84,0.417,https://api.spotify.com/v1/audio-analysis/4Okwr0mSxiEoSdtXx466V0,0.764,131973.0,0.838,4Okwr0mSxiEoSdtXx466V0,0.0,5.0,0.246,-4.746,1.0,0.187,118.778,3.0,https://api.spotify.com/v1/tracks/4Okwr0mSxiEoSdtXx466V0,audio_features,spotify:track:4Okwr0mSxiEoSdtXx466V0,0.949
2015,Yandel Featuring El General Gadiel,Plakito,54GBh4TNwKdj77GjMLjLH9,87,0.137,https://api.spotify.com/v1/audio-analysis/54GBh4TNwKdj77GjMLjLH9,0.816,207093.0,0.935,54GBh4TNwKdj77GjMLjLH9,0.0,5.0,0.274,-2.235,0.0,0.0934,91.004,4.0,https://api.spotify.com/v1/tracks/54GBh4TNwKdj77GjMLjLH9,audio_features,spotify:track:54GBh4TNwKdj77GjMLjLH9,0.661
2015,Plan B,Choca,6RsnwfOHuNfYw1vMZbAy8l,88,0.225,https://api.spotify.com/v1/audio-analysis/6RsnwfOHuNfYw1vMZbAy8l,0.858,220987.0,0.835,6RsnwfOHuNfYw1vMZbAy8l,5.76e-06,4.0,0.0613,-4.852,0.0,0.122,88.0,4.0,https://api.spotify.com/v1/tracks/6RsnwfOHuNfYw1vMZbAy8l,audio_features,spotify:track:6RsnwfOHuNfYw1vMZbAy8l,0.466
2015,Reykon Featuring Daddy Yankee,Imaginandote,3AQ1zVx39FvB4yH0bjGgPm,89,0.172,https://api.spotify.com/v1/audio-analysis/3AQ1zVx39FvB4yH0bjGgPm,0.706,225480.0,0.86,3AQ1zVx39FvB4yH0bjGgPm,0.0,5.0,0.183,-3.014,0.0,0.0604,100.094,4.0,https://api.spotify.com/v1/tracks/3AQ1zVx39FvB4yH0bjGgPm,audio_features,spotify:track:3AQ1zVx39FvB4yH0bjGgPm,0.505
2015,Omar Ruiz,El Quesito,48Nwi7ruYurHZbOtpGnNU3,91,0.0215,https://api.spotify.com/v1/audio-analysis/48Nwi7ruYurHZbOtpGnNU3,0.854,144707.0,0.413,48Nwi7ruYurHZbOtpGnNU3,1.63e-06,7.0,0.221,-12.528,0.0,0.0898,113.588,3.0,https://api.spotify.com/v1/tracks/48Nwi7ruYurHZbOtpGnNU3,audio_features,spotify:track:48Nwi7ruYurHZbOtpGnNU3,0.84
2015,Enigma Norteno,Calla y Me Besas,2RCPNHvIeaCU6pTjsEqrZ1,93,0.0545,https://api.spotify.com/v1/audio-analysis/2RCPNHvIeaCU6pTjsEqrZ1,0.742,160627.0,0.833,2RCPNHvIeaCU6pTjsEqrZ1,0.0,10.0,0.093,-3.545,1.0,0.0352,127.252,1.0,https://api.spotify.com/v1/tracks/2RCPNHvIeaCU6pTjsEqrZ1,audio_features,spotify:track:2RCPNHvIeaCU6pTjsEqrZ1,0.951
2015,Conjunto Primavera Featuring Ricky Munoz,Un Desengano,6qRJq1Dvdr5Vz3qIASpkhg,94,0.38,https://api.spotify.com/v1/audio-analysis/6qRJq1Dvdr5Vz3qIASpkhg,0.622,210586.0,0.685,6qRJq1Dvdr5Vz3qIASpkhg,0.0,0.0,0.368,-4.001,1.0,0.0416,83.755,4.0,https://api.spotify.com/v1/tracks/6qRJq1Dvdr5Vz3qIASpkhg,audio_features,spotify:track:6qRJq1Dvdr5Vz3qIASpkhg,0.703
2015,Cosculluela / Nicky Jam,Te Busco,2M2WWJE863upPYUrzCRjN6,96,0.198,https://api.spotify.com/v1/audio-analysis/2M2WWJE863upPYUrzCRjN6,0.677,233559.0,0.751,2M2WWJE863upPYUrzCRjN6,0.0,1.0,0.0875,-5.078,0.0,0.145,178.067,4.0,https://api.spotify.com/v1/tracks/2M2WWJE863upPYUrzCRjN6,audio_features,spotify:track:2M2WWJE863upPYUrzCRjN6,0.758
2015,La Maquinaria Nortena,Para Que Amarte,5sCzgTC0kExjIAyVjDHcv3,97,0.495,https://api.spotify.com/v1/audio-analysis/5sCzgTC0kExjIAyVjDHcv3,0.666,144093.0,0.833,5sCzgTC0kExjIAyVjDHcv3,0.0,10.0,0.128,-2.425,1.0,0.0551,114.587,4.0,https://api.spotify.com/v1/tracks/5sCzgTC0kExjIAyVjDHcv3,audio_features,spotify:track:5sCzgTC0kExjIAyVjDHcv3,0.838
2015,Daddy Yankee,Vaiven,4gv9eyEf7cXViNTBXS2g5C,98,0.291,https://api.spotify.com/v1/audio-analysis/4gv9eyEf7cXViNTBXS2g5C,0.767,224333.0,0.895,4gv9eyEf7cXViNTBXS2g5C,0.0257,10.0,0.086,-2.578,1.0,0.0413,105.969,4.0,https://api.spotify.com/v1/tracks/4gv9eyEf7cXViNTBXS2g5C,audio_features,spotify:track:4gv9eyEf7cXViNTBXS2g5C,0.72
2015,Plan B,Mi Vecinita,1UBEc74njKeySvjgadtrka,99,0.102,https://api.spotify.com/v1/audio-analysis/1UBEc74njKeySvjgadtrka,0.755,182293.0,0.82,1UBEc74njKeySvjgadtrka,0.0,5.0,0.577,-4.408,0.0,0.0528,93.995,4.0,https://api.spotify.com/v1/tracks/1UBEc74njKeySvjgadtrka,audio_features,spotify:track:1UBEc74njKeySvjgadtrka,0.867
2016,Nicky Jam,Hasta El Amanecer,5Fim1gaXBgsiFfsQAfQSDS,1,0.282,https://api.spotify.com/v1/audio-analysis/5Fim1gaXBgsiFfsQAfQSDS,0.832,198707.0,0.608,5Fim1gaXBgsiFfsQAfQSDS,0.0,6.0,0.0761,-6.042,0.0,0.0385,94.013,4.0,https://api.spotify.com/v1/tracks/5Fim1gaXBgsiFfsQAfQSDS,audio_features,spotify:track:5Fim1gaXBgsiFfsQAfQSDS,0.589
2016,Carlos Vives & Shakira,La Bicicleta,0JcNysfWVWaMS7R6vzGB2k,4,0.0826,https://api.spotify.com/v1/audio-analysis/0JcNysfWVWaMS7R6vzGB2k,0.742,194742.0,0.858,0JcNysfWVWaMS7R6vzGB2k,0.0,10.0,0.364,-4.946,1.0,0.0483,95.049,4.0,https://api.spotify.com/v1/tracks/0JcNysfWVWaMS7R6vzGB2k,audio_features,spotify:track:0JcNysfWVWaMS7R6vzGB2k,0.64
