year,artist,song,track_id,rank,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
2010,Jay Sean Featuring Lil Wayne,Down,7LP4Es66zdY7CyjepqmvAg,46,0.0149,https://api.spotify.com/v1/audio-analysis/7LP4Es66zdY7CyjepqmvAg,0.663,212107.0,0.693,7LP4Es66zdY7CyjepqmvAg,0.0,11.0,0.0778,-4.505,0.0,0.0311,66.002,4.0,https://api.spotify.com/v1/tracks/7LP4Es66zdY7CyjepqmvAg,audio_features,spotify:track:7LP4Es66zdY7CyjepqmvAg,0.71
2010,Far*East Movement Featuring Cataracs & Dev,Like A G6,4DvhkX2ic4zWkQeWMwQ2qf,47,0.00676,https://api.spotify.com/v1/audio-analysis/4DvhkX2ic4zWkQeWMwQ2qf,0.435,216893.0,0.837,4DvhkX2ic4zWkQeWMwQ2qf,0.0,3.0,0.117,-8.126,1.0,0.449,124.913,4.0,https://api.spotify.com/v1/tracks/4DvhkX2ic4zWkQeWMwQ2qf,audio_features,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf,0.778
2010,Adam Lambert,Whataya Want From Me,2rDwdvBma1O1eLzo29p2cr,48,0.00706,https://api.spotify.com/v1/audio-analysis/2rDwdvBma1O1eLzo29p2cr,0.44,227320.0,0.683,2rDwdvBma1O1eLzo29p2cr,0.0,11.0,0.0593,-4.732,0.0,0.0489,185.948,4.0,https://api.spotify.com/v1/tracks/2rDwdvBma1O1eLzo29p2cr,audio_features,spotify:track:2rDwdvBma1O1eLzo29p2cr,0.445
2010,Kris Allen,Live Like We're Dying,51YhN4y2tOvfI0Sv1hoBRo,49,0.0267,https://api.spotify.com/v1/audio-analysis/51YhN4y2tOvfI0Sv1hoBRo,0.578,212747.0,0.9,51YhN4y2tOvfI0Sv1hoBRo,0.0,0.0,0.287,-2.501,1.0,0.0443,92.011,4.0,https://api.spotify.com/v1/tracks/51YhN4y2tOvfI0Sv1hoBRo,audio_features,spotify:track:51YhN4y2tOvfI0Sv1hoBRo,0.934
2010,OneRepublic,Secrets,1NhPKVLsHhFUHIOZ32QnS2,50,0.098,https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2,0.515,224693.0,0.767,1NhPKVLsHhFUHIOZ32QnS2,0.0,2.0,0.121,-6.199,1.0,0.0352,148.024,4.0,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,audio_features,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,0.38
2011,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,0IkKz2J93C94Ei4BvDop7P,1,0.0189,https://api.spotify.com/v1/audio-analysis/0IkKz2J93C94Ei4BvDop7P,0.75,262173.0,0.727,0IkKz2J93C94Ei4BvDop7P,0.0,5.0,0.266,-4.21,0.0,0.142,129.993,4.0,https://api.spotify.com/v1/tracks/0IkKz2J93C94Ei4BvDop7P,audio_features,spotify:track:0IkKz2J93C94Ei4BvDop7P,0.359
2011,Pitbull Featuring Ne-Yo  Afrojack & Nayer,Give Me Everything,4QNpBfC0zvjKqPJcyqBy9W,2,0.192,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,0.671,252307.0,0.939,4QNpBfC0zvjKqPJcyqBy9W,0.0,8.0,0.298,-3.206,1.0,0.161,129.023,4.0,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,audio_features,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,0.529
2011,Katy Perry Featuring Kanye West,E.T.,36ux3YuUsGTWPT8fXclS45,3,0.0181,https://api.spotify.com/v1/audio-analysis/36ux3YuUsGTWPT8fXclS45,0.62,229573.0,0.869,36ux3YuUsGTWPT8fXclS45,0.0,1.0,0.369,-5.252,1.0,0.175,151.684,4.0,https://api.spotify.com/v1/tracks/36ux3YuUsGTWPT8fXclS45,audio_features,spotify:track:36ux3YuUsGTWPT8fXclS45,0.76
2011,Katy Perry,Last Friday Night (T.G.I.F.),455AfCsOhhLPRc68sE01D8,4,0.00125,https://api.spotify.com/v1/audio-analysis/455AfCsOhhLPRc68sE01D8,0.649,230747.0,0.815,455AfCsOhhLPRc68sE01D8,4.31e-05,3.0,0.671,-3.796,0.0,0.0415,126.03,4.0,https://api.spotify.com/v1/tracks/455AfCsOhhLPRc68sE01D8,audio_features,spotify:track:455AfCsOhhLPRc68sE01D8,0.765
2011,Adele,Rolling In The Deep,1CkvWZme3pRgbzaxZnTl5X,5,0.131,https://api.spotify.com/v1/audio-analysis/1CkvWZme3pRgbzaxZnTl5X,0.729,228293.0,0.756,1CkvWZme3pRgbzaxZnTl5X,0.0,8.0,0.0527,-5.119,1.0,0.0294,104.945,4.0,https://api.spotify.com/v1/tracks/1CkvWZme3pRgbzaxZnTl5X,audio_features,spotify:track:1CkvWZme3pRgbzaxZnTl5X,0.522
2011,Bruno Mars,Grenade,2tJulUYLDKOg9XrtVkMgcJ,6,0.146,https://api.spotify.com/v1/audio-analysis/2tJulUYLDKOg9XrtVkMgcJ,0.706,223253.0,0.558,2tJulUYLDKOg9XrtVkMgcJ,0.0,2.0,0.118,-7.237,0.0,0.0593,110.443,4.0,https://api.spotify.com/v1/tracks/2tJulUYLDKOg9XrtVkMgcJ,audio_features,spotify:track:2tJulUYLDKOg9XrtVkMgcJ,0.227
2011,The Black Eyed Peas,Just Can't Get Enough,3JA9Jsuxr4xgHXEawAdCp4,7,0.187,https://api.spotify.com/v1/audio-analysis/3JA9Jsuxr4xgHXEawAdCp4,0.483,219427.0,0.648,3JA9Jsuxr4xgHXEawAdCp4,0.0,0.0,0.0812,-8.651,0.0,0.327,93.939,4.0,https://api.spotify.com/v1/tracks/3JA9Jsuxr4xgHXEawAdCp4,audio_features,spotify:track:3JA9Jsuxr4xgHXEawAdCp4,0.242
2011,Katy Perry,Firework,4lCv7b86sLynZbXhfScfm2,8,0.139,https://api.spotify.com/v1/audio-analysis/4lCv7b86sLynZbXhfScfm2,0.638,227880.0,0.826,4lCv7b86sLynZbXhfScfm2,0.0,8.0,0.0803,-4.968,1.0,0.0479,124.072,4.0,https://api.spotify.com/v1/tracks/4lCv7b86sLynZbXhfScfm2,audio_features,spotify:track:4lCv7b86sLynZbXhfScfm2,0.649
2011,Nicki Minaj,Super Bass,0iYebKFUSfF72fUu2OW6ZT,9,0.269,https://api.spotify.com/v1/audio-analysis/0iYebKFUSfF72fUu2OW6ZT,0.72,200013.0,0.861,0iYebKFUSfF72fUu2OW6ZT,5.11e-06,11.0,0.601,-4.339,1.0,0.209,126.991,4.0,https://api.spotify.com/v1/tracks/0iYebKFUSfF72fUu2OW6ZT,audio_features,spotify:track:0iYebKFUSfF72fUu2OW6ZT,0.669
2011,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,7LcfRTgAVTs5pQGEQgUEzN,10,0.0111,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,0.722,201160.0,0.758,7LcfRTgAVTs5pQGEQgUEzN,0.0,11.0,0.308,-4.477,0.0,0.0471,128.047,4.0,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,audio_features,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,0.62
2011,Enrique Iglesias Featuring Ludacris & DJ Frank E,Tonight (I'm Lovin' You),3rDFqo8yv93PtTmdOYOPzX,11,0.0283,https://api.spotify.com/v1/audio-analysis/3rDFqo8yv93PtTmdOYOPzX,0.674,231653.0,0.87,3rDFqo8yv93PtTmdOYOPzX,6.3e-06,5.0,0.145,-4.688,0.0,0.0452,125.943,4.0,https://api.spotify.com/v1/tracks/3rDFqo8yv93PtTmdOYOPzX,audio_features,spotify:track:3rDFqo8yv93PtTmdOYOPzX,0.26
2011,Ke$ha,We R Who We R,0Ji2g9AlYLVHAMG5PJoHPU,12,0.00709,https://api.spotify.com/v1/audio-analysis/0Ji2g9AlYLVHAMG5PJoHPU,0.734,204150.0,0.821,0Ji2g9AlYLVHAMG5PJoHPU,0.00281,8.0,0.127,-4.893,1.0,0.0406,119.993,4.0,https://api.spotify.com/v1/tracks/0Ji2g9AlYLVHAMG5PJoHPU,audio_features,spotify:track:0Ji2g9AlYLVHAMG5PJoHPU,0.648
2011,Britney Spears,I Wanna Go,5cCAZS9VhLGEDV4NCfieeg,13,0.00379,https://api.spotify.com/v1/audio-analysis/5cCAZS9VhLGEDV4NCfieeg,0.696,210267.0,0.546,5cCAZS9VhLGEDV4NCfieeg,3.8e-06,5.0,0.332,-6.55,1.0,0.0414,130.002,4.0,https://api.spotify.com/v1/tracks/5cCAZS9VhLGEDV4NCfieeg,audio_features,spotify:track:5cCAZS9VhLGEDV4NCfieeg,0.787
2011,P!nk,F**kin' Perfect,37Veo3TsREFZKvfZ0CaI4S,14,0.0383,https://api.spotify.com/v1/audio-analysis/37Veo3TsREFZKvfZ0CaI4S,0.575,213587.0,0.648,37Veo3TsREFZKvfZ0CaI4S,0.0,7.0,0.364,-4.747,1.0,0.0333,92.021,4.0,https://api.spotify.com/v1/tracks/37Veo3TsREFZKvfZ0CaI4S,audio_features,spotify:track:37Veo3TsREFZKvfZ0CaI4S,0.494
2011,Rihanna,S&M,2u02eLj96Atd6TBxkH9YvN,15,0.0156,https://api.spotify.com/v1/audio-analysis/2u02eLj96Atd6TBxkH9YvN,0.764,243533.0,0.673,2u02eLj96Atd6TBxkH9YvN,6.56e-05,1.0,0.195,-4.946,1.0,0.0437,127.941,4.0,https://api.spotify.com/v1/tracks/2u02eLj96Atd6TBxkH9YvN,audio_features,spotify:track:2u02eLj96Atd6TBxkH9YvN,0.8
2011,Britney Spears,Till The World Ends,38iU2jg98IZZEIJPrP7aWD,16,0.0228,https://api.spotify.com/v1/audio-analysis/38iU2jg98IZZEIJPrP7aWD,0.693,237947.0,0.705,38iU2jg98IZZEIJPrP7aWD,0.0,8.0,0.202,-5.747,1.0,0.0665,131.951,4.0,https://api.spotify.com/v1/tracks/38iU2jg98IZZEIJPrP7aWD,audio_features,spotify:track:38iU2jg98IZZEIJPrP7aWD,0.45
2011,Gym Class Heroes Featuring Adam Levine,Stereo Hearts,0qOnSQQF0yzuPWsXrQ9paz,17,0.0319,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,0.646,210960.0,0.795,0qOnSQQF0yzuPWsXrQ9paz,0.0,9.0,0.267,-3.293,1.0,0.0976,89.99,4.0,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,audio_features,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,0.796
2011,P!nk,Raise Your Glass,12lZTPlXwUtrQuhEty6098,18,0.00629,https://api.spotify.com/v1/audio-analysis/12lZTPlXwUtrQuhEty6098,0.7,203333.0,0.695,12lZTPlXwUtrQuhEty6098,0.0,7.0,0.0319,-4.973,1.0,0.0897,122.028,4.0,https://api.spotify.com/v1/tracks/12lZTPlXwUtrQuhEty6098,audio_features,spotify:track:12lZTPlXwUtrQuhEty6098,0.633
2011,Hot Chelle Rae,Tonight Tonight,2i0AUcEnsDm3dsqLrFWUCq,19,0.0764,https://api.spotify.com/v1/audio-analysis/2i0AUcEnsDm3dsqLrFWUCq,0.686,200467.0,0.783,2i0AUcEnsDm3dsqLrFWUCq,0.0,4.0,0.163,-4.977,1.0,0.119,99.978,4.0,https://api.spotify.com/v1/tracks/2i0AUcEnsDm3dsqLrFWUCq,audio_features,spotify:track:2i0AUcEnsDm3dsqLrFWUCq,0.814
2011,Lady Gaga,The Edge Of Glory,0JNdS1n0ifOP25XvhwAMgM,20,0.000343,https://api.spotify.com/v1/audio-analysis/0JNdS1n0ifOP25XvhwAMgM,0.581,320587.0,0.772,0JNdS1n0ifOP25XvhwAMgM,0.0191,9.0,0.11,-6.544,1.0,0.0401,127.952,4.0,https://api.spotify.com/v1/tracks/0JNdS1n0ifOP25XvhwAMgM,audio_features,spotify:track:0JNdS1n0ifOP25XvhwAMgM,0.361
2011,Bad Meets Evil Featuring Bruno Mars,Lighters,5zpDHEU12zATwLGvozxPw2,21,0.343,https://api.spotify.com/v1/audio-analysis/5zpDHEU12zATwLGvozxPw2,0.651,303813.0,0.671,5zpDHEU12zATwLGvozxPw2,0.0,0.0,0.119,-8.183,1.0,0.27,90.135,4.0,https://api.spotify.com/v1/tracks/5zpDHEU12zATwLGvozxPw2,audio_features,spotify:track:5zpDHEU12zATwLGvozxPw2,0.161
2011,Cobra Starship Featuring Sabi,You Make Me Feel...,16Of7eeW44kt0a1M0nitHM,22,0.0191,https://api.spotify.com/v1/audio-analysis/16Of7eeW44kt0a1M0nitHM,0.668,215693.0,0.857,16Of7eeW44kt0a1M0nitHM,6.71e-06,7.0,0.0385,-2.944,0.0,0.0535,131.959,4.0,https://api.spotify.com/v1/tracks/16Of7eeW44kt0a1M0nitHM,audio_features,spotify:track:16Of7eeW44kt0a1M0nitHM,0.748
