,year,artist,song,track_id,acousticness,analysis_url,danceability,duration_ms,energy,error,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
192,2012,The Wanted,Glad You Came,3AGOgQzp0YcPH41u9p7dOp,0.0643,https://api.spotify.com/v1/audio-analysis/3AGOgQzp0YcPH41u9p7dOp,0.755,198187.0,0.838,,3AGOgQzp0YcPH41u9p7dOp,1.59e-05,7.0,0.118,-4.5,0.0,0.0687,126.877,4.0,https://api.spotify.com/v1/tracks/3AGOgQzp0YcPH41u9p7dOp,audio_features,spotify:track:3AGOgQzp0YcPH41u9p7dOp,0.473
193,2012,Kelly Clarkson,Stronger (What Doesn't Kill You),6D60klaHqbCl9ySc8VcRss,0.046,https://api.spotify.com/v1/audio-analysis/6D60klaHqbCl9ySc8VcRss,0.562,221947.0,0.939,,6D60klaHqbCl9ySc8VcRss,0.0,0.0,0.112,-4.282,1.0,0.0475,116.044,4.0,https://api.spotify.com/v1/tracks/6D60klaHqbCl9ySc8VcRss,audio_features,spotify:track:6D60klaHqbCl9ySc8VcRss,0.684
194,2012,Nicki Minaj,Starships,1oHNvJVbFkexQc0BpQp7Y4,0.135,https://api.spotify.com/v1/audio-analysis/1oHNvJVbFkexQc0BpQp7Y4,0.747,210627.0,0.716,,1oHNvJVbFkexQc0BpQp7Y4,0.0,11.0,0.251,-2.457,0.0,0.075,125.008,4.0,https://api.spotify.com/v1/tracks/1oHNvJVbFkexQc0BpQp7Y4,audio_features,spotify:track:1oHNvJVbFkexQc0BpQp7Y4,0.751
195,2012,One Direction,What Makes You Beautiful,3SPDQfj2UfWq6A2NllZnzn,0.00761,https://api.spotify.com/v1/audio-analysis/3SPDQfj2UfWq6A2NllZnzn,0.729,198053.0,0.771,,3SPDQfj2UfWq6A2NllZnzn,0.0,4.0,0.087,-2.451,1.0,0.0725,125.011,4.0,https://api.spotify.com/v1/tracks/3SPDQfj2UfWq6A2NllZnzn,audio_features,spotify:track:3SPDQfj2UfWq6A2NllZnzn,0.873
196,2012,Flo Rida Featuring Sia,Wild Ones,1NpW5kyvO4XrNJ3rnfcNy3,0.0991,https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3,0.608,232947.0,0.86,,1NpW5kyvO4XrNJ3rnfcNy3,0.0,5.0,0.262,-5.324,0.0,0.0554,127.075,4.0,https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3,audio_features,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,0.437
197,2012,Adele,Set Fire To The Rain,3CKCZ9pfwAfoMZlMncA1Nc,0.00382,https://api.spotify.com/v1/audio-analysis/3CKCZ9pfwAfoMZlMncA1Nc,0.61,241693.0,0.683,,3CKCZ9pfwAfoMZlMncA1Nc,1.79e-06,2.0,0.125,-3.879,0.0,0.0253,108.003,4.0,https://api.spotify.com/v1/tracks/3CKCZ9pfwAfoMZlMncA1Nc,audio_features,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,0.466
198,2012,fun.,Some Nights,6t6oULCRS6hnI7rm0h5gwl,0.0178,https://api.spotify.com/v1/audio-analysis/6t6oULCRS6hnI7rm0h5gwl,0.672,277040.0,0.738,,6t6oULCRS6hnI7rm0h5gwl,6.75e-05,0.0,0.0927,-7.045,1.0,0.0506,107.938,4.0,https://api.spotify.com/v1/tracks/6t6oULCRS6hnI7rm0h5gwl,audio_features,spotify:track:6t6oULCRS6hnI7rm0h5gwl,0.392
199,2012,Katy Perry,Wide Awake,5JLv62qFIS1DR3zGEcApRt,0.0749,https://api.spotify.com/v1/audio-analysis/5JLv62qFIS1DR3zGEcApRt,0.514,220947.0,0.683,,5JLv62qFIS1DR3zGEcApRt,2.64e-06,5.0,0.392,-5.099,1.0,0.0367,159.814,4.0,https://api.spotify.com/v1/tracks/5JLv62qFIS1DR3zGEcApRt,audio_features,spotify:track:5JLv62qFIS1DR3zGEcApRt,0.575
200,2012,Flo Rida,Good Feeling,2LEF1A8DOZ9wRYikWgVlZ8,0.0588,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,0.706,248133.0,0.89,,2LEF1A8DOZ9wRYikWgVlZ8,0.00286,1.0,0.306,-4.444,0.0,0.0688,128.011,4.0,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,audio_features,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,0.684
201,2012,Flo Rida,Whistle,3bC1ahPIYt1btJzSSEyyrF,0.0208,https://api.spotify.com/v1/audio-analysis/3bC1ahPIYt1btJzSSEyyrF,0.747,224653.0,0.937,,3bC1ahPIYt1btJzSSEyyrF,0.0,0.0,0.29,-5.746,1.0,0.0453,103.976,4.0,https://api.spotify.com/v1/tracks/3bC1ahPIYt1btJzSSEyyrF,audio_features,spotify:track:3bC1ahPIYt1btJzSSEyyrF,0.739
202,2012,Maroon 5,One More Night,4XNrMwGx1SqP01sqkGTDmo,0.0563,https://api.spotify.com/v1/audio-analysis/4XNrMwGx1SqP01sqkGTDmo,0.71,219467.0,0.8,,4XNrMwGx1SqP01sqkGTDmo,0.0,5.0,0.0834,-3.439,0.0,0.0339,93.01,4.0,https://api.spotify.com/v1/tracks/4XNrMwGx1SqP01sqkGTDmo,audio_features,spotify:track:4XNrMwGx1SqP01sqkGTDmo,0.635
203,2012,Train,Drive By,0KAiuUOrLTIkzkpfpn9jb9,0.00107,https://api.spotify.com/v1/audio-analysis/0KAiuUOrLTIkzkpfpn9jb9,0.765,195973.0,0.837,,0KAiuUOrLTIkzkpfpn9jb9,1.06e-05,1.0,0.0801,-3.113,0.0,0.032,122.028,4.0,https://api.spotify.com/v1/tracks/0KAiuUOrLTIkzkpfpn9jb9,audio_features,spotify:track:0KAiuUOrLTIkzkpfpn9jb9,0.721
204,2012,Drake Featuring Lil Wayne,The Motto,4Kz4RdRCceaA9VgTqBhBfa,0.000107,https://api.spotify.com/v1/audio-analysis/4Kz4RdRCceaA9VgTqBhBfa,0.766,181573.0,0.442,,4Kz4RdRCceaA9VgTqBhBfa,6.12e-05,1.0,0.111,-8.558,1.0,0.356,201.8,4.0,https://api.spotify.com/v1/tracks/4Kz4RdRCceaA9VgTqBhBfa,audio_features,spotify:track:4Kz4RdRCceaA9VgTqBhBfa,0.39
205,2012,Rihanna,Where Have You Been,5WQQIDU3HRaMyPkob8mpFb,0.00201,https://api.spotify.com/v1/audio-analysis/5WQQIDU3HRaMyPkob8mpFb,0.719,242680.0,0.847,,5WQQIDU3HRaMyPkob8mpFb,0.0204,0.0,0.221,-6.34,0.0,0.0916,127.963,4.0,https://api.spotify.com/v1/tracks/5WQQIDU3HRaMyPkob8mpFb,audio_features,spotify:track:5WQQIDU3HRaMyPkob8mpFb,0.444
206,2012,Neon Trees,Everybody Talks,3528IXKpbb7OMjdjWYlbfD,0.00584,https://api.spotify.com/v1/audio-analysis/3528IXKpbb7OMjdjWYlbfD,0.478,177280.0,0.915,,3528IXKpbb7OMjdjWYlbfD,0.0,8.0,0.386,-3.858,1.0,0.0652,154.955,4.0,https://api.spotify.com/v1/tracks/3528IXKpbb7OMjdjWYlbfD,audio_features,spotify:track:3528IXKpbb7OMjdjWYlbfD,0.703
207,2012,Drake Featuring Rihanna,Take Care,124NFj84ppZ5pAxTuVQYCQ,0.0267,https://api.spotify.com/v1/audio-analysis/124NFj84ppZ5pAxTuVQYCQ,0.629,277387.0,0.515,,124NFj84ppZ5pAxTuVQYCQ,1.22e-05,0.0,0.0888,-10.358,0.0,0.265,121.845,4.0,https://api.spotify.com/v1/tracks/124NFj84ppZ5pAxTuVQYCQ,audio_features,spotify:track:124NFj84ppZ5pAxTuVQYCQ,0.299
208,2012,David Guetta Featuring Sia,Titanium,77TT8Xvx637TpzV8kKGkUw,0.069,https://api.spotify.com/v1/audio-analysis/77TT8Xvx637TpzV8kKGkUw,0.599,245041.0,0.803,,77TT8Xvx637TpzV8kKGkUw,0.137,0.0,0.129,-3.641,0.0,0.0986,126.057,4.0,https://api.spotify.com/v1/tracks/77TT8Xvx637TpzV8kKGkUw,audio_features,spotify:track:77TT8Xvx637TpzV8kKGkUw,0.233
209,2012,Jason Mraz,I Won't Give Up,53QF56cjZA9RTuuMZDrSA6,0.694,https://api.spotify.com/v1/audio-analysis/53QF56cjZA9RTuuMZDrSA6,0.585,240166.0,0.303,,53QF56cjZA9RTuuMZDrSA6,0.0,4.0,0.115,-10.058,1.0,0.0398,136.703,3.0,https://api.spotify.com/v1/tracks/53QF56cjZA9RTuuMZDrSA6,audio_features,spotify:track:53QF56cjZA9RTuuMZDrSA6,0.142
210,2012,Bruno Mars,It Will Rain,4rMNgxEwGWoPHIUcvB5BrB,0.359,https://api.spotify.com/v1/audio-analysis/4rMNgxEwGWoPHIUcvB5BrB,0.574,257848.0,0.824,,4rMNgxEwGWoPHIUcvB5BrB,0.0,2.0,0.0816,-6.885,1.0,0.0463,149.981,4.0,https://api.spotify.com/v1/tracks/4rMNgxEwGWoPHIUcvB5BrB,audio_features,spotify:track:4rMNgxEwGWoPHIUcvB5BrB,0.434
211,2012,Kanye West  Big Sean  Pusha T  2 Chainz,Mercy,4qikXelSRKvoCqFcHLB2H2,0.0855,https://api.spotify.com/v1/audio-analysis/4qikXelSRKvoCqFcHLB2H2,0.737,332453.0,0.545,,4qikXelSRKvoCqFcHLB2H2,9.32e-05,6.0,0.153,-8.536,0.0,0.362,140.086,4.0,https://api.spotify.com/v1/tracks/4qikXelSRKvoCqFcHLB2H2,audio_features,spotify:track:4qikXelSRKvoCqFcHLB2H2,0.443
212,2012,Justin Bieber,Boyfriend,0171XsIM2xyeXRr6wsugEI,0.0358,https://api.spotify.com/v1/audio-analysis/0171XsIM2xyeXRr6wsugEI,0.717,171333.0,0.55,,0171XsIM2xyeXRr6wsugEI,0.00196,10.0,0.126,-6.019,0.0,0.0521,96.976,4.0,https://api.spotify.com/v1/tracks/0171XsIM2xyeXRr6wsugEI,audio_features,spotify:track:0171XsIM2xyeXRr6wsugEI,0.332
213,2012,Alex Clare,Too Close,4sK96UnGx3NjBaqvfTG2dm,0.0137,https://api.spotify.com/v1/audio-analysis/4sK96UnGx3NjBaqvfTG2dm,0.579,256560.0,0.731,,4sK96UnGx3NjBaqvfTG2dm,0.0,11.0,0.113,-4.16,0.0,0.0452,126.07,4.0,https://api.spotify.com/v1/tracks/4sK96UnGx3NjBaqvfTG2dm,audio_features,spotify:track:4sK96UnGx3NjBaqvfTG2dm,0.284
214,2012,Katy Perry,Part Of Me,1nZzRJbFvCEct3uzu04ZoL,0.000417,https://api.spotify.com/v1/audio-analysis/1nZzRJbFvCEct3uzu04ZoL,0.678,216160.0,0.918,,1nZzRJbFvCEct3uzu04ZoL,0.0,5.0,0.0744,-4.63,1.0,0.0355,130.028,4.0,https://api.spotify.com/v1/tracks/1nZzRJbFvCEct3uzu04ZoL,audio_features,spotify:track:1nZzRJbFvCEct3uzu04ZoL,0.769
215,2012,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,Young  Wild & Free,2AwyHlbA6f641SEkizD5JG,0.0395,https://api.spotify.com/v1/audio-analysis/2AwyHlbA6f641SEkizD5JG,0.752,205983.0,0.708,,2AwyHlbA6f641SEkizD5JG,0.0,9.0,0.0601,-5.053,1.0,0.28,84.974,4.0,https://api.spotify.com/v1/tracks/2AwyHlbA6f641SEkizD5JG,audio_features,spotify:track:2AwyHlbA6f641SEkizD5JG,0.645
216,2012,Taylor Swift,We Are Never Ever Getting Back Together,7AEAGTc8cReDqcbPoY9gwo,0.00995,https://api.spotify.com/v1/audio-analysis/7AEAGTc8cReDqcbPoY9gwo,0.622,191880.0,0.682,,7AEAGTc8cReDqcbPoY9gwo,1.11e-05,7.0,0.112,-5.891,1.0,0.113,86.035,4.0,https://api.spotify.com/v1/tracks/7AEAGTc8cReDqcbPoY9gwo,audio_features,spotify:track:7AEAGTc8cReDqcbPoY9gwo,0.781
217,2012,Justin Bieber Featuring Big Sean,As Long As You Love Me,0pwYLVXVknPSGUQb39cePC,0.0807,https://api.spotify.com/v1/audio-analysis/0pwYLVXVknPSGUQb39cePC,0.571,229467.0,0.873,,0pwYLVXVknPSGUQb39cePC,0.0,0.0,0.361,-3.382,0.0,0.0997,139.691,4.0,https://api.spotify.com/v1/tracks/0pwYLVXVknPSGUQb39cePC,audio_features,spotify:track:0pwYLVXVknPSGUQb39cePC,0.613
218,2012,David Guetta Featuring Nicki Minaj,Turn Me On,6JOlNkT0QdHeZB0wPbI9IR,0.0666,https://api.spotify.com/v1/audio-analysis/6JOlNkT0QdHeZB0wPbI9IR,0.703,199689.0,0.786,,6JOlNkT0QdHeZB0wPbI9IR,0.0,8.0,0.553,-2.243,1.0,0.0561,127.954,4.0,https://api.spotify.com/v1/tracks/6JOlNkT0QdHeZB0wPbI9IR,audio_features,spotify:track:6JOlNkT0QdHeZB0wPbI9IR,0.475
219,2012,P!nk,Blow Me (One Last Kiss),6LS6pltO7YBgjwNVhxMwtp,0.000145,https://api.spotify.com/v1/audio-analysis/6LS6pltO7YBgjwNVhxMwtp,0.597,255587.0,0.919,,6LS6pltO7YBgjwNVhxMwtp,0.0,7.0,0.282,-2.954,1.0,0.044,113.987,4.0,https://api.spotify.com/v1/tracks/6LS6pltO7YBgjwNVhxMwtp,audio_features,spotify:track:6LS6pltO7YBgjwNVhxMwtp,0.73
220,2012,Demi Lovato,Give Your Heart A Break,3sP3c86WFjOzHHnbhhZcLA,0.236,https://api.spotify.com/v1/audio-analysis/3sP3c86WFjOzHHnbhhZcLA,0.643,205347.0,0.695,,3sP3c86WFjOzHHnbhhZcLA,0.0,6.0,0.145,-3.099,1.0,0.0463,123.026,4.0,https://api.spotify.com/v1/tracks/3sP3c86WFjOzHHnbhhZcLA,audio_features,spotify:track:3sP3c86WFjOzHHnbhhZcLA,0.65
221,2012,Jay Z Kanye West,Ni**as in Paris,2KpCpk6HjXXLb7nnXoXA5O,0.0763,https://api.spotify.com/v1/audio-analysis/2KpCpk6HjXXLb7nnXoXA5O,0.757,219320.0,0.882,,2KpCpk6HjXXLb7nnXoXA5O,0.0,1.0,0.251,-6.125,1.0,0.248,140.047,4.0,https://api.spotify.com/v1/tracks/2KpCpk6HjXXLb7nnXoXA5O,audio_features,spotify:track:2KpCpk6HjXXLb7nnXoXA5O,0.684
222,2012,Katy Perry,The One That Got Away,3oL3XRtkP1WVbMxf7dtTdu,0.000802,https://api.spotify.com/v1/audio-analysis/3oL3XRtkP1WVbMxf7dtTdu,0.687,227333.0,0.792,,3oL3XRtkP1WVbMxf7dtTdu,0.0,1.0,0.2,-4.023,0.0,0.0353,133.962,4.0,https://api.spotify.com/v1/tracks/3oL3XRtkP1WVbMxf7dtTdu,audio_features,spotify:track:3oL3XRtkP1WVbMxf7dtTdu,0.864
223,2012,Calvin Harris,Feel So Close,1gihuPhrLraKYrJMAEONyc,0.000972,https://api.spotify.com/v1/audio-analysis/1gihuPhrLraKYrJMAEONyc,0.707,206413.0,0.924,,1gihuPhrLraKYrJMAEONyc,0.00703,7.0,0.204,-2.842,1.0,0.031,127.937,4.0,https://api.spotify.com/v1/tracks/1gihuPhrLraKYrJMAEONyc,audio_features,spotify:track:1gihuPhrLraKYrJMAEONyc,0.919
224,2012,Usher,Scream,12eMQUn2GzfsfsQLH53M19,0.00117,https://api.spotify.com/v1/audio-analysis/12eMQUn2GzfsfsQLH53M19,0.616,234693.0,0.862,,12eMQUn2GzfsfsQLH53M19,0.0,7.0,0.179,-5.18,0.0,0.0973,127.992,4.0,https://api.spotify.com/v1/tracks/12eMQUn2GzfsfsQLH53M19,audio_features,spotify:track:12eMQUn2GzfsfsQLH53M19,0.569
225,2012,Tyga,Rack City,0srwKuJPH8yBzzFUJMBQM2,0.0471,https://api.spotify.com/v1/audio-analysis/0srwKuJPH8yBzzFUJMBQM2,0.927,203200.0,0.328,,0srwKuJPH8yBzzFUJMBQM2,1.54e-05,1.0,0.12,-10.969,1.0,0.374,98.95,4.0,https://api.spotify.com/v1/tracks/0srwKuJPH8yBzzFUJMBQM2,audio_features,spotify:track:0srwKuJPH8yBzzFUJMBQM2,0.22
226,2012,Jessie J,Domino,6MAdEUilV2p9RQUqE5bMAK,0.0115,https://api.spotify.com/v1/audio-analysis/6MAdEUilV2p9RQUqE5bMAK,0.757,231693.0,0.547,,6MAdEUilV2p9RQUqE5bMAK,0.0,7.0,0.0445,-4.573,1.0,0.0355,126.977,4.0,https://api.spotify.com/v1/tracks/6MAdEUilV2p9RQUqE5bMAK,audio_features,spotify:track:6MAdEUilV2p9RQUqE5bMAK,0.793
227,2012,PSY,Gangnam Style,03UrZgTINDqvnUMbbIMhql,0.0055,https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql,0.736,219493.0,0.939,,03UrZgTINDqvnUMbbIMhql,0.0,11.0,0.0905,-2.812,0.0,0.284,132.07,4.0,https://api.spotify.com/v1/tracks/03UrZgTINDqvnUMbbIMhql,audio_features,spotify:track:03UrZgTINDqvnUMbbIMhql,0.761
228,2012,Pitbull Featuring Chris Brown,International Love,62zFEHfAYl5kdHYOivj4BC,0.0124,https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC,0.669,227280.0,0.855,,62zFEHfAYl5kdHYOivj4BC,0.0,0.0,0.335,-3.035,0.0,0.0499,120.045,4.0,https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,audio_features,spotify:track:62zFEHfAYl5kdHYOivj4BC,0.648
229,2012,Phillip Phillips,Home,4rsW3WCZBGwhHfJWuHRwyT,0.023,https://api.spotify.com/v1/audio-analysis/4rsW3WCZBGwhHfJWuHRwyT,0.607,210173.0,0.816,,4rsW3WCZBGwhHfJWuHRwyT,1.16e-05,0.0,0.136,-6.02,1.0,0.0306,121.029,4.0,https://api.spotify.com/v1/tracks/4rsW3WCZBGwhHfJWuHRwyT,audio_features,spotify:track:4rsW3WCZBGwhHfJWuHRwyT,0.355
230,2012,Gym Class Heroes Featuring Neon Hitch,Ass Back Home,3bfqkspKABT4pPicm6wC9F,0.134,https://api.spotify.com/v1/audio-analysis/3bfqkspKABT4pPicm6wC9F,0.716,222213.0,0.838,,3bfqkspKABT4pPicm6wC9F,0.0,10.0,0.148,-4.289,1.0,0.0513,130.034,4.0,https://api.spotify.com/v1/tracks/3bfqkspKABT4pPicm6wC9F,audio_features,spotify:track:3bfqkspKABT4pPicm6wC9F,0.646
231,2012,Hunter Hayes,Wanted,0p1BcEcYVO3uk4KDf3gzkY,0.268,https://api.spotify.com/v1/audio-analysis/0p1BcEcYVO3uk4KDf3gzkY,0.421,228840.0,0.476,,0p1BcEcYVO3uk4KDf3gzkY,0.0,0.0,0.0816,-7.692,1.0,0.0298,169.784,4.0,https://api.spotify.com/v1/tracks/0p1BcEcYVO3uk4KDf3gzkY,audio_features,spotify:track:0p1BcEcYVO3uk4KDf3gzkY,0.3
232,2012,Luke Bryan,Drunk On You,3b7CDTKB0SRTmQ6ytYi5vZ,0.178,https://api.spotify.com/v1/audio-analysis/3b7CDTKB0SRTmQ6ytYi5vZ,0.558,213547.0,0.872,,3b7CDTKB0SRTmQ6ytYi5vZ,0.0,9.0,0.173,-4.401,1.0,0.0449,143.971,4.0,https://api.spotify.com/v1/tracks/3b7CDTKB0SRTmQ6ytYi5vZ,audio_features,spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ,0.472
233,2012,2 Chainz Featuring Drake,No Lie,6j9iyrrmqWlQZ5SD1hSTaq,0.0172,https://api.spotify.com/v1/audio-analysis/6j9iyrrmqWlQZ5SD1hSTaq,0.634,237827.0,0.665,,6j9iyrrmqWlQZ5SD1hSTaq,0.0,6.0,0.365,-5.984,0.0,0.176,131.108,4.0,https://api.spotify.com/v1/tracks/6j9iyrrmqWlQZ5SD1hSTaq,audio_features,spotify:track:6j9iyrrmqWlQZ5SD1hSTaq,0.611
234,2012,Cher Lloyd,Want U Back,6E11E0lT5Zy7yb6iT3y8DN,0.0562,https://api.spotify.com/v1/audio-analysis/6E11E0lT5Zy7yb6iT3y8DN,0.694,214573.0,0.891,,6E11E0lT5Zy7yb6iT3y8DN,0.0,9.0,0.561,-2.94,1.0,0.0949,97.939,4.0,https://api.spotify.com/v1/tracks/6E11E0lT5Zy7yb6iT3y8DN,audio_features,spotify:track:6E11E0lT5Zy7yb6iT3y8DN,0.563
235,2012,Chris Brown,Don't Wake Me Up,12Ns5IphkblPmHxpRILG9t,0.0548,https://api.spotify.com/v1/audio-analysis/12Ns5IphkblPmHxpRILG9t,0.602,222307.0,0.691,,12Ns5IphkblPmHxpRILG9t,0.0,7.0,0.144,-5.197,0.0,0.051,127.967,4.0,https://api.spotify.com/v1/tracks/12Ns5IphkblPmHxpRILG9t,audio_features,spotify:track:12Ns5IphkblPmHxpRILG9t,0.206
236,2012,Big Sean Featuring Nicki Minaj,Dance (A$$),3OVLPcUPS0HbMeAeMP0jZ4,0.0283,https://api.spotify.com/v1/audio-analysis/3OVLPcUPS0HbMeAeMP0jZ4,0.822,220347.0,0.711,,3OVLPcUPS0HbMeAeMP0jZ4,0.00129,11.0,0.236,-6.741,0.0,0.275,79.949,4.0,https://api.spotify.com/v1/tracks/3OVLPcUPS0HbMeAeMP0jZ4,audio_features,spotify:track:3OVLPcUPS0HbMeAeMP0jZ4,0.681
237,2012,Eric Church,Springsteen,05ZACkzW8YbRq3eFgIfSNB,0.1,https://api.spotify.com/v1/audio-analysis/05ZACkzW8YbRq3eFgIfSNB,0.692,263387.0,0.809,,05ZACkzW8YbRq3eFgIfSNB,9.77e-05,2.0,0.185,-5.935,1.0,0.0255,104.023,4.0,https://api.spotify.com/v1/tracks/05ZACkzW8YbRq3eFgIfSNB,audio_features,spotify:track:05ZACkzW8YbRq3eFgIfSNB,0.927
238,2012,Karmin,Brokenhearted,4urcG6Nfubqsuqy3juMjBi,0.00765,https://api.spotify.com/v1/audio-analysis/4urcG6Nfubqsuqy3juMjBi,0.765,227147.0,0.765,,4urcG6Nfubqsuqy3juMjBi,3.82e-06,1.0,0.0527,-2.732,0.0,0.0585,120.001,4.0,https://api.spotify.com/v1/tracks/4urcG6Nfubqsuqy3juMjBi,audio_features,spotify:track:4urcG6Nfubqsuqy3juMjBi,0.886
239,2012,Gavin DeGraw,Not Over You,6j7hih15xG2cdYwIJnQXsq,0.255,https://api.spotify.com/v1/audio-analysis/6j7hih15xG2cdYwIJnQXsq,0.63,218520.0,0.894,,6j7hih15xG2cdYwIJnQXsq,0.0,10.0,0.181,-4.592,1.0,0.0544,142.051,4.0,https://api.spotify.com/v1/tracks/6j7hih15xG2cdYwIJnQXsq,audio_features,spotify:track:6j7hih15xG2cdYwIJnQXsq,0.364
240,2012,Pitbull,Back In Time,2U2ONBrf1HJCDxQlynpD6J,0.00191,https://api.spotify.com/v1/audio-analysis/2U2ONBrf1HJCDxQlynpD6J,0.731,205680.0,0.915,,2U2ONBrf1HJCDxQlynpD6J,1.16e-06,0.0,0.324,-4.453,1.0,0.043,127.086,4.0,https://api.spotify.com/v1/tracks/2U2ONBrf1HJCDxQlynpD6J,audio_features,spotify:track:2U2ONBrf1HJCDxQlynpD6J,0.789
241,2012,J. Cole,Work Out,2wAJTrFhCnQyNSD3oUgTZO,0.0531,https://api.spotify.com/v1/audio-analysis/2wAJTrFhCnQyNSD3oUgTZO,0.831,235320.0,0.427,,2wAJTrFhCnQyNSD3oUgTZO,0.0,2.0,0.307,-6.903,1.0,0.106,93.004,4.0,https://api.spotify.com/v1/tracks/2wAJTrFhCnQyNSD3oUgTZO,audio_features,spotify:track:2wAJTrFhCnQyNSD3oUgTZO,0.216
242,2012,Adele,Rumour Has It,76N7FdzCI9OsiUnzJVLY2m,0.637,https://api.spotify.com/v1/audio-analysis/76N7FdzCI9OsiUnzJVLY2m,0.618,221427.0,0.753,,76N7FdzCI9OsiUnzJVLY2m,0.0,7.0,0.0905,-5.05,0.0,0.0451,120.041,4.0,https://api.spotify.com/v1/tracks/76N7FdzCI9OsiUnzJVLY2m,audio_features,spotify:track:76N7FdzCI9OsiUnzJVLY2m,0.557
243,2012,Calvin Harris Featuring Ne-Yo,Let's Go,4wkQmYpAaMe41Rc3sYZ7Vz,0.00777,https://api.spotify.com/v1/audio-analysis/4wkQmYpAaMe41Rc3sYZ7Vz,0.71,232800.0,0.882,,4wkQmYpAaMe41Rc3sYZ7Vz,0.00771,4.0,0.294,-2.932,0.0,0.0595,128.016,4.0,https://api.spotify.com/v1/tracks/4wkQmYpAaMe41Rc3sYZ7Vz,audio_features,spotify:track:4wkQmYpAaMe41Rc3sYZ7Vz,0.875
244,2012,Carrie Underwood,Good Girl,20DfkHC5grnKNJCzZQB6KC,0.0286,https://api.spotify.com/v1/audio-analysis/20DfkHC5grnKNJCzZQB6KC,0.617,205560.0,0.839,,20DfkHC5grnKNJCzZQB6KC,0.0,0.0,0.19,-2.849,0.0,0.0655,128.91,4.0,https://api.spotify.com/v1/tracks/20DfkHC5grnKNJCzZQB6KC,audio_features,spotify:track:20DfkHC5grnKNJCzZQB6KC,0.741
245,2012,Little Big Town,Pontoon,2Gy3XMLbBxACZ4tXdFRGr7,0.413,https://api.spotify.com/v1/audio-analysis/2Gy3XMLbBxACZ4tXdFRGr7,0.721,212320.0,0.819,,2Gy3XMLbBxACZ4tXdFRGr7,0.0,9.0,0.196,-5.715,1.0,0.0269,96.02,4.0,https://api.spotify.com/v1/tracks/2Gy3XMLbBxACZ4tXdFRGr7,audio_features,spotify:track:2Gy3XMLbBxACZ4tXdFRGr7,0.867
246,2012,The Lumineers,Ho Hey,0W4Kpfp1w2xkY3PrV714B7,0.794,https://api.spotify.com/v1/audio-analysis/0W4Kpfp1w2xkY3PrV714B7,0.685,163133.0,0.466,,0W4Kpfp1w2xkY3PrV714B7,2.06e-06,0.0,0.0915,-9.074,1.0,0.0304,79.936,4.0,https://api.spotify.com/v1/tracks/0W4Kpfp1w2xkY3PrV714B7,audio_features,spotify:track:0W4Kpfp1w2xkY3PrV714B7,0.353
247,2012,Coldplay,Paradise,6nek1Nin9q48AVZcWs9e9D,0.0522,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,0.449,278719.0,0.585,,6nek1Nin9q48AVZcWs9e9D,8.49e-05,5.0,0.0833,-6.762,1.0,0.0268,139.627,4.0,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,audio_features,spotify:track:6nek1Nin9q48AVZcWs9e9D,0.203
248,2012,Carrie Underwood,Blown Away,0vFMQi8ZnOM2y8cuReZTZ2,0.0909,https://api.spotify.com/v1/audio-analysis/0vFMQi8ZnOM2y8cuReZTZ2,0.531,240133.0,0.843,,0vFMQi8ZnOM2y8cuReZTZ2,0.0,9.0,0.0283,-2.569,0.0,0.0429,136.991,4.0,https://api.spotify.com/v1/tracks/0vFMQi8ZnOM2y8cuReZTZ2,audio_features,spotify:track:0vFMQi8ZnOM2y8cuReZTZ2,0.392
249,2012,Usher,Climax,5pyVqlqThcxI7tPDjHIzPh,0.547,https://api.spotify.com/v1/audio-analysis/5pyVqlqThcxI7tPDjHIzPh,0.647,232907.0,0.478,,5pyVqlqThcxI7tPDjHIzPh,2.69e-05,8.0,0.156,-8.837,1.0,0.0782,135.877,4.0,https://api.spotify.com/v1/tracks/5pyVqlqThcxI7tPDjHIzPh,audio_features,spotify:track:5pyVqlqThcxI7tPDjHIzPh,0.333
